ID,Vial,Day,Type,Site,Transect,DistancePrimary,DistanceSecondary,DistanceClosest,Contents,Group,Trophic,Flight,Abundance,Biomass
S4/B3-P,B3-1.2,10,Pitfall,3,B,70,84,70,TipuliA,Diptera,Herbivore,Strong,1.5,0.15
S4/B3-P,B3-1.3,10,Pitfall,3,B,70,84,70,ColeopA,Misc,General,Moderate,1,0.25
S4/B3-P,B3-1.3,10,Pitfall,3,B,70,84,70,Formi1W,Ant,General,None,0.5,0.3
S4/B3-P,B3-1.3,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,2.25
S4/B3-P,B3-1.4,10,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.5,0.25
S4/B3-P,B3-1.4,10,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.5,1.4
S4/B3-P,B3-1.4,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,3.05
S4/B3-P,B3-1.4,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1.5,6.9
S4/B3-P,B3-1.5,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1,4.25
S4/B3-P,B3-1.5,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1.5,8.6
S4/B3-P,B3-2.1,10,Pitfall,3,B,70,84,70,ColeopL,Misc,General,None,1,0.1
S4/B3-P,B3-2.1,10,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.5,12.65
S4/B3-P,B3-2.1,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1,5.9
S4/B3-P,B3-2.1,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1,6.05
S4/B3-P,B3-2.1,10,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,1,5.9
S4/B3-P,B3-2.2,10,Pitfall,3,B,70,84,70,Formi1W,Ant,General,None,0.5,6.55
S4/B3-P,B3-2.2,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1.5,5.8
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,1,0.35
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,BemFas,Carabid,Predator,Moderate,1,2.45
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,Clubio,Spider,Predator,None,1,0.05
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,ColeopL,Misc,General,None,0.5,0.1
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,ElaterA,Misc,General,Moderate,1,1
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,1,17.9
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,LioQua,Carabid,Predator,Moderate,0.5,0.4
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.5,1.45
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,1.7
S4/B3-P,B3-2.3,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,2,7.95
S4/B3-P,B3-2.4,10,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,1,3.4
S4/B3-P,B3-2.4,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,2.3
S4/B3-P,B3-2.4,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,2,16.85
S4/B3-P,B3-2.5,10,Pitfall,3,B,70,84,70,ArcCinA,Spider,Predator,None,0.5,32.2
S4/B3-P,B3-2.5,10,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,1,0.35
S4/B3-P,B3-2.5,10,Pitfall,3,B,70,84,70,BemFas,Carabid,Predator,Moderate,0.5,1.05
S4/B3-P,B3-2.5,10,Pitfall,3,B,70,84,70,CicHyb,Carabid,Predator,Moderate,0.5,17.3
S4/B3-P,B3-2.5,10,Pitfall,3,B,70,84,70,ColeopA,Misc,General,Moderate,0.5,0.15
S4/B3-P,B3-2.5,10,Pitfall,3,B,70,84,70,ColeopL,Misc,General,None,0.5,0.05
S4/B3-P,B3-2.5,10,Pitfall,3,B,70,84,70,LioQua,Carabid,Predator,Moderate,0.5,0.35
S4/B3-P,B3-2.5,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,2.05
S4/B3-P,B3-2.5,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1.5,6.4
S4/A3-A,A3-Sur,11,Aquatic,3,A,179,17,17,ElmidaA,Aquatic,Detritivore,Weak,1,0.5
S4/A3-A,A3-Sur,11,Aquatic,3,A,179,17,17,LeuSpp,Aquatic,Detritivore,None,1,0.3
S4/A3-A,A3-Sur,11,Aquatic,3,A,179,17,17,RhiSpp,Aquatic,Detritivore,None,1,1.3
S4/A3-A,A3-Sur,11,Aquatic,3,A,179,17,17,SerIgn,Aquatic,Predator,None,2,0.5
S4/B3-A,B3-Sur,11,Aquatic,3,B,70,84,70,ChironL,Aquatic,General,None,1,0.2
S4/B3-A,B3-Sur,11,Aquatic,3,B,70,84,70,ChironP,Aquatic,General,None,1,2.2
S4/B3-A,B3-Sur,11,Aquatic,3,B,70,84,70,ElaterA,Misc,General,Moderate,1,0.2
S4/B3-A,B3-Sur,11,Aquatic,3,B,70,84,70,GamSpp,Aquatic,Detritivore,None,3,6.1
S4/B3-A,B3-Sur,11,Aquatic,3,B,70,84,70,Hydrac,Aquatic,Predator,None,1,0.5
S4/B3-A,B3-Sur,11,Aquatic,3,B,70,84,70,SerIgn,Aquatic,Predator,None,9,2.6
S5/A3-P,A3-1.1,13,Pitfall,3,A,179,17,17,ElaterA,Misc,General,Moderate,0.333333333,0.233333333
S5/A3-P,A3-1.1,13,Pitfall,3,A,179,17,17,HemiptA,Misc,General,Weak,0.333333333,0.2
S5/A3-P,A3-1.1,13,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,4.033333333
S5/A3-P,A3-1.1,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.333333333,0.366666667
S5/A3-P,A3-1.1,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.333333333,1.4
S5/A3-P,A3-1.3,13,Pitfall,3,A,179,17,17,HemiptA,Misc,General,Weak,0.333333333,0.1
S5/A3-P,A3-1.3,13,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.333333333,1
S5/A3-P,A3-1.3,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.333333333,1.7
S5/A3-P,A3-1.4,13,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,0.666666667,1.433333333
S5/A3-P,A3-1.4,13,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.333333333,0.333333333
S5/A3-P,A3-1.4,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.333333333,2.7
S5/A3-P,A3-1.5,13,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.333333333,0.1
S5/A3-P,A3-1.5,13,Pitfall,3,A,179,17,17,Pisaur,Spider,Predator,None,0.333333333,0.033333333
S5/A3-P,A3-2.1,13,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.333333333,0.1
S5/A3-P,A3-2.1,13,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.666666667,0.333333333
S5/A3-P,A3-2.1,13,Pitfall,3,A,179,17,17,CicHyb,Carabid,Predator,Moderate,0.333333333,9.166666667
S5/A3-P,A3-2.1,13,Pitfall,3,A,179,17,17,Formi2,Ant,General,None,0.333333333,2.5
S5/A3-P,A3-2.1,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1.333333333,2.3
S5/A3-P,A3-2.1,13,Pitfall,3,A,179,17,17,Pisaur,Spider,Predator,None,0.333333333,0.1
S5/A3-P,A3-2.2,13,Pitfall,3,A,179,17,17,ArcCinA,Spider,Predator,None,0.333333333,27
S5/A3-P,A3-2.2,13,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.333333333,0.333333333
S5/A3-P,A3-2.3,13,Pitfall,3,A,179,17,17,CicHyb,Carabid,Predator,Moderate,0.333333333,9.5
S5/A3-P,A3-2.3,13,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,1.7
S5/A3-P,A3-2.3,13,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,0.333333333,1.9
S5/A3-P,A3-2.3,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.333333333,1.433333333
S5/A3-P,A3-2.4,13,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,2,0.766666667
S5/A3-P,A3-2.4,13,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1.333333333,63.63333333
S5/A3-P,A3-2.4,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.666666667,1.9
S5/A3-P,A3-2.4,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.333333333,2
S5/A3-P,A3-2.5,13,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,39.66666667
S5/A3-P,A3-2.5,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.333333333,1.866666667
S5/A3-P,A3-2.5,13,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.333333333,1.966666667
S5/A3-P,A3-2.5,13,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.333333333,3.9
S5/B3-P,B3-1.1,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1.666666667,10.93333333
S5/B3-P,B3-1.2,13,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,0.333333333,0.1
S5/B3-P,B3-1.2,13,Pitfall,3,B,70,84,70,HemiptA,Misc,General,Weak,0.666666667,0.066666667
S5/B3-P,B3-1.2,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.333333333,1.2
S5/B3-P,B3-1.2,13,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.333333333,0.533333333
S5/B3-P,B3-1.3,13,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.333333333,0.2
S5/B3-P,B3-1.5,13,Pitfall,3,B,70,84,70,CeratoA,Diptera,General,Strong,0.333333333,0.133333333
S5/B3-P,B3-1.5,13,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.333333333,2.133333333
S5/B3-P,B3-1.5,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.333333333,1.066666667
S5/B3-P,B3-1.5,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.333333333,1.5
S5/B3-P,B3-1.5,13,Pitfall,3,B,70,84,70,PhiRuf,Staphylinid,Predator,Weak,0.333333333,0.033333333
S5/B3-P,B3-1.5,13,Pitfall,3,B,70,84,70,TipuliA,Diptera,Herbivore,Strong,0.333333333,0.333333333
S5/B3-P,B3-2.1,13,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.333333333,0.833333333
S5/B3-P,B3-2.1,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.333333333,1.066666667
S5/B3-P,B3-2.2,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.333333333,1.466666667
S5/B3-P,B3-2.2,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.666666667,2.966666667
S5/B3-P,B3-2.3,13,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.333333333,1.166666667
S5/B3-P,B3-2.3,13,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,1,26.36666667
S5/B3-P,B3-2.3,13,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.666666667,2.166666667
S5/B3-P,B3-2.3,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1,3.666666667
S5/B3-P,B3-2.4,13,Pitfall,3,B,70,84,70,CicHyb,Carabid,Predator,Moderate,0.333333333,16.83333333
S5/B3-P,B3-2.4,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1,4.066666667
S5/B3-P,B3-2.5,13,Pitfall,3,B,70,84,70,ElaterA,Misc,General,Moderate,0.333333333,0.333333333
S5/B3-P,B3-2.5,13,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.666666667,11.6
S5/B3-P,B3-2.5,13,Pitfall,3,B,70,84,70,LioQua,Carabid,Predator,Moderate,0.333333333,0.366666667
S5/B3-P,B3-2.5,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.333333333,1.5
S5/B3-P,B3-2.5,13,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.333333333,1.933333333
S5/A3-A,A3-Sur,14,Aquatic,3,A,179,17,17,BaeSpp,Aquatic,Detritivore,None,1,0.3
S5/A3-A,A3-Sur,14,Aquatic,3,A,179,17,17,ChironL,Aquatic,General,None,1,0.4
S5/A3-A,A3-Sur,14,Aquatic,3,A,179,17,17,ColeopA,Misc,General,Moderate,2,0.8
S5/A3-A,A3-Sur,14,Aquatic,3,A,179,17,17,ElaterA,Misc,General,Moderate,1,1
S5/A3-A,A3-Sur,14,Aquatic,3,A,179,17,17,LeuSpp,Aquatic,Detritivore,None,1,0.6
S5/A3-A,A3-Sur,14,Aquatic,3,A,179,17,17,OreSppL,Aquatic,Predator,Weak,1,0.7
S5/A3-A,A3-Sur,14,Aquatic,3,A,179,17,17,SerIgn,Aquatic,Predator,None,1,1.9
S5/B3-A,B3-Sur,14,Aquatic,3,B,70,84,70,ChironL,Aquatic,General,None,2,0.7
S5/B3-A,B3-Sur,14,Aquatic,3,B,70,84,70,GamSpp,Aquatic,Detritivore,None,2,7.6
S5/B3-A,B3-Sur,14,Aquatic,3,B,70,84,70,Hydrac,Aquatic,Predator,None,2,0.9
S5/B3-A,B3-Sur,14,Aquatic,3,B,70,84,70,SerIgn,Aquatic,Predator,None,4,1.7
S6/A3-P,A3-1.1,18,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.2,0.06
S6/A3-P,A3-1.1,18,Pitfall,3,A,179,17,17,Formi1W,Ant,General,None,0.4,0.36
S6/A3-P,A3-1.1,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.2,1.02
S6/A3-P,A3-1.1,18,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.2,1
S6/A3-P,A3-1.2,18,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.2,0.02
S6/A3-P,A3-1.2,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.2,0.88
S6/A3-P,A3-1.2,18,Pitfall,3,A,179,17,17,ScoGra,Staphylinid,Predator,Weak,0.2,0.14
S6/A3-P,A3-1.3,18,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.2,0.1
S6/A3-P,A3-1.3,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.4,0.84
S6/A3-P,A3-1.4,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.6,2.02
S6/A3-P,A3-1.4,18,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.4,1.5
S6/A3-P,A3-1.5,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.2,0.84
S6/A3-P,A3-1.5,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.2,0.94
S6/A3-P,A3-1.5,18,Pitfall,3,A,179,17,17,ScoGra,Staphylinid,Predator,Weak,0.2,0.06
S6/A3-P,A3-2.1,18,Pitfall,3,A,179,17,17,Formi2,Ant,General,None,0.2,0.86
S6/A3-P,A3-2.1,18,Pitfall,3,A,179,17,17,HemiptA,Misc,General,Weak,0.2,0.04
S6/A3-P,A3-2.1,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.4,1.56
S6/A3-P,A3-2.2,18,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.2,0.12
S6/A3-P,A3-2.3,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.2,0.68
S6/A3-P,A3-2.3,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.4,1.68
S6/A3-P,A3-2.4,18,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.2,0.02
S6/A3-P,A3-2.4,18,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.2,3.52
S6/A3-P,A3-2.4,18,Pitfall,3,A,179,17,17,LioQua,Carabid,Predator,Moderate,0.4,0.38
S6/A3-P,A3-2.5,18,Pitfall,3,A,179,17,17,ArcCinA,Spider,Predator,None,0.2,3.46
S6/A3-P,A3-2.5,18,Pitfall,3,A,179,17,17,Formi2,Ant,General,None,0.2,0.86
S6/A3-P,A3-2.5,18,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.4,14.16
S6/A3-P,A3-2.5,18,Pitfall,3,A,179,17,17,LioQua,Carabid,Predator,Moderate,0.2,0.02
S6/A3-P,A3-2.5,18,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.4,1.72
S6/B3-P,B3-1.1,18,Pitfall,3,B,70,84,70,ArcCinA,Spider,Predator,None,0.2,8.76
S6/B3-P,B3-1.1,18,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.2,0.82
S6/B3-P,B3-1.1,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.6,2.02
S6/B3-P,B3-1.1,18,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.4,0.82
S6/B3-P,B3-1.2,18,Pitfall,3,B,70,84,70,CeratoA,Diptera,General,Strong,0.2,0.08
S6/B3-P,B3-1.2,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,0.48
S6/B3-P,B3-1.2,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,0.68
S6/B3-P,B3-1.3,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,0.36
S6/B3-P,B3-1.4,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,0.5
S6/B3-P,B3-1.4,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.4,1.72
S6/B3-P,B3-1.5,18,Pitfall,3,B,70,84,70,CeratoA,Diptera,General,Strong,0.2,0.02
S6/B3-P,B3-1.5,18,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.2,0.44
S6/B3-P,B3-1.5,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,0.84
S6/B3-P,B3-1.5,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.4,1.38
S6/B3-P,B3-1.5,18,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.4,0.68
S6/B3-P,B3-2.1,18,Pitfall,3,B,70,84,70,ColeopL,Misc,General,None,0.2,0.1
S6/B3-P,B3-2.1,18,Pitfall,3,B,70,84,70,Formi1W,Ant,General,None,0.2,0.08
S6/B3-P,B3-2.1,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.6,2.54
S6/B3-P,B3-2.1,18,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.2,0.4
S6/B3-P,B3-2.2,18,Pitfall,3,B,70,84,70,ArcCinA,Spider,Predator,None,0.2,8.34
S6/B3-P,B3-2.2,18,Pitfall,3,B,70,84,70,Clubio,Spider,Predator,None,0.2,0.16
S6/B3-P,B3-2.2,18,Pitfall,3,B,70,84,70,ColeopA,Misc,General,Moderate,0.2,0.48
S6/B3-P,B3-2.2,18,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.2,0.14
S6/B3-P,B3-2.2,18,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.2,0.58
S6/B3-P,B3-2.2,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,1.02
S6/B3-P,B3-2.2,18,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.2,0.96
S6/B3-P,B3-2.2,18,Pitfall,3,B,70,84,70,ScoGra,Staphylinid,Predator,Weak,0.2,0.12
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,Aphidi,Misc,Herbivore,Moderate,0.2,0.02
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,ArcCinA,Spider,Predator,None,0.2,8.08
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.2,0.02
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,BemFas,Carabid,Predator,Moderate,0.6,0.34
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,Formi1W,Ant,General,None,0.2,0.08
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,Hymeno,Hymenoptera,General,Strong,0.2,0.14
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,0.62
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,0.9
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.6,3.96
S6/B3-P,B3-2.3,18,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.4,2.92
S6/B3-P,B3-2.4,18,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.2,0.1
S6/B3-P,B3-2.4,18,Pitfall,3,B,70,84,70,ElaterA,Misc,General,Moderate,0.2,0.2
S6/B3-P,B3-2.4,18,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.2,0.5
S6/B3-P,B3-2.4,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,0.74
S6/B3-P,B3-2.4,18,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.8,2.2
S6/B3-P,B3-2.4,18,Pitfall,3,B,70,84,70,Pisaur,Spider,Predator,None,0.4,0.04
S6/B3-P,B3-2.5,18,Pitfall,3,B,70,84,70,ArcCinA,Spider,Predator,None,0.2,5.18
S6/B3-P,B3-2.5,18,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.2,0.08
S6/B3-P,B3-2.5,18,Pitfall,3,B,70,84,70,LioQua,Carabid,Predator,Moderate,0.2,0.16
S6/B3-P,B3-2.5,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.2,0.64
S6/B3-P,B3-2.5,18,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.4,1.46
S6/A3-A,A3-Sur,20,Aquatic,3,A,179,17,17,ElaterA,Misc,General,Moderate,6,7.8
S6/A3-A,A3-Sur,20,Aquatic,3,A,179,17,17,GamSpp,Aquatic,Detritivore,None,1,0.2
S6/A3-A,A3-Sur,20,Aquatic,3,A,179,17,17,LeuSpp,Aquatic,Detritivore,None,1,0.1
S6/A3-A,A3-Sur,20,Aquatic,3,A,179,17,17,OreSppA,Aquatic,Predator,Weak,1,1.2
S6/B3-A,B3-Sur,20,Aquatic,3,B,70,84,70,BaeSpp,Aquatic,Detritivore,None,1,0.6
S6/B3-A,B3-Sur,20,Aquatic,3,B,70,84,70,GamSpp,Aquatic,Detritivore,None,3,1.6
S6/B3-A,B3-Sur,20,Aquatic,3,B,70,84,70,HexSpp,Aquatic,General,None,1,0.4
S6/B3-A,B3-Sur,20,Aquatic,3,B,70,84,70,LeuSpp,Aquatic,Detritivore,None,1,0.3
S6/B3-A,B3-Sur,20,Aquatic,3,B,70,84,70,RhiSpp,Aquatic,Detritivore,None,4,6.3
S6/B3-A,B3-Sur,20,Aquatic,3,B,70,84,70,SerIgn,Aquatic,Predator,None,2,0.8
S7/A3-A,A3-Sur,27,Aquatic,3,A,179,17,17,ElaterA,Misc,General,Moderate,2,2.7
S7/A3-A,A3-Sur,27,Aquatic,3,A,179,17,17,OreSppA,Aquatic,Predator,Weak,1,0.4
S7/B3-A,B3-Sur,27,Aquatic,3,B,70,84,70,ColeopL,Misc,General,None,1,0.3
S7/B3-A,B3-Sur,27,Aquatic,3,B,70,84,70,GamSpp,Aquatic,Detritivore,None,9,15.9
S7/B3-A,B3-Sur,27,Aquatic,3,B,70,84,70,LeuSpp,Aquatic,Detritivore,None,2,1.7
S7/B3-A,B3-Sur,27,Aquatic,3,B,70,84,70,ProSpp,Aquatic,Detritivore,None,1,0.3
S7/B3-A,B3-Sur,27,Aquatic,3,B,70,84,70,RhiSpp,Aquatic,Detritivore,None,1,2.2
S7/B3-A,B3-Sur,27,Aquatic,3,B,70,84,70,SerIgn,Aquatic,Predator,None,6,4.3
S7/A3-P,A3-1.1,27,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.111111111,1.166666667
S7/A3-P,A3-1.1,27,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.333333333,1.433333333
S7/A3-P,A3-1.3,27,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.111111111,0.622222222
S7/A3-P,A3-1.4,27,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.111111111,0.811111111
S7/A3-P,A3-1.5,27,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,0.111111111,0.011111111
S7/A3-P,A3-1.5,27,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,0.111111111,0.333333333
S7/A3-P,A3-1.5,27,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.111111111,0.444444444
S7/A3-P,A3-2.1,27,Pitfall,3,A,179,17,17,ArcCinA,Spider,Predator,None,0.111111111,16.97777778
S7/A3-P,A3-2.1,27,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.111111111,0.444444444
S7/A3-P,A3-2.1,27,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.111111111,0.311111111
S7/A3-P,A3-2.2,27,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.111111111,0.022222222
S7/A3-P,A3-2.2,27,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.444444444,18.55555556
S7/A3-P,A3-2.2,27,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.222222222,0.7
S7/A3-P,A3-2.2,27,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.111111111,0.5
S7/A3-P,A3-2.2,27,Pitfall,3,A,179,17,17,ScoGra,Staphylinid,Predator,Weak,0.111111111,0.055555556
S7/A3-P,A3-2.3,27,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.111111111,0.011111111
S7/A3-P,A3-2.3,27,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,0.111111111,0.066666667
S7/A3-P,A3-2.3,27,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.222222222,0.433333333
S7/A3-P,A3-2.3,27,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.111111111,0.388888889
S7/A3-P,A3-2.4,27,Pitfall,3,A,179,17,17,ColeopA,Misc,General,Moderate,0.111111111,0.2
S7/A3-P,A3-2.4,27,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,0.555555556,0.866666667
S7/A3-P,A3-2.4,27,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1.444444444,55.97777778
S7/A3-P,A3-2.4,27,Pitfall,3,A,179,17,17,LioQua,Carabid,Predator,Moderate,0.222222222,0.077777778
S7/A3-P,A3-2.4,27,Pitfall,3,A,179,17,17,NebPic,Carabid,Predator,Moderate,0.111111111,5.122222222
